1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC,Kl,JS,EMD,round_time,highResourceClientNum,select_mode
15,mnist,FedVOI,14,0.6979145366734962,0.7635316260765413,0.9637580364035523,0.20575744471074414,0.050315826878126586,0.05482609746223566,0.11768230420648525,0.023321907254692673,46.06,0,random
16,mnist,FedVOI,15,0.6952585122630077,0.7565733188843894,0.9630288472611284,0.21106282002302676,0.051374951853432035,0.04692586426707816,0.10843835948887066,0.02217762590418069,57.0,0,random
17,mnist,FedVOI,16,0.6669346655337768,0.7722580277191582,0.9656013425621798,0.19749227507303574,0.05041549234290039,0.04873485913805463,0.11054137114934326,0.020582321316538782,59.96000000000001,0,random
18,mnist,FedVOI,17,0.6485203546086747,0.7809273940569212,0.9666401578948897,0.1961825439416519,0.05255504184920491,0.048286548822473255,0.10961186671546795,0.020060686167533995,53.18,0,random
19,mnist,FedVOI,18,0.632088297301043,0.7866879598471453,0.9676268217206073,0.192866471685739,0.05298753526786677,0.05118751660821287,0.1140226968761164,0.021779266367650638,59.96000000000001,0,random
20,mnist,FedVOI,19,0.6163482099163486,0.7929048080761991,0.9691181874684041,0.18669578754156266,0.0505433095078732,0.045431300642971774,0.1070541238136467,0.01981181451783972,79.64,0,random
21,mnist,FedVOI,20,0.5794288861207668,0.8104716819711402,0.9745508607792177,0.15064724479383598,0.03678760988674251,0.03485451772659698,0.09368272683438301,0.015906661519655155,65.87,0,random
22,mnist,FedVOI,21,0.5520538565645724,0.8229053784292477,0.9782707189029556,0.12378238464325635,0.026849926566662744,0.02991249422120022,0.08686745841687832,0.01387296838902969,79.64,0,random
23,mnist,FedVOI,22,0.519479864225116,0.8379626989106257,0.9820921334158089,0.09435639969616157,0.018566963887353023,0.027702720159558106,0.08425912496456109,0.014747043731438649,54.96,0,random
24,mnist,FedVOI,23,0.49427281111954924,0.8472024182969258,0.9841906608415656,0.08509246013378728,0.015367157721198194,0.0191446961717797,0.06978204449003268,0.011404294131671266,59.260000000000005,0,random
25,mnist,FedVOI,24,0.47758839355191535,0.8531911253065647,0.9854165428837626,0.08141085691175531,0.013367194552082105,0.018806453312722692,0.06953380440793878,0.012749855171867993,70.36,0,random
26,mnist,FedVOI,25,0.46927381349181335,0.855472537500713,0.9858421851842303,0.08029031508909952,0.0129327260734892,0.019722379372177832,0.07118946965815891,0.0127785452115355,64.37,0,random
27,mnist,FedVOI,26,0.459646517401134,0.8574117378657389,0.9864949240956091,0.08034982984450029,0.011800267642978243,0.018408543134159492,0.06897153898961475,0.011458920249128677,70.38,0,random
28,mnist,FedVOI,27,0.45003405416840436,0.8586094792676667,0.987076120884594,0.07766699494039019,0.010822875502453014,0.018795866775660572,0.06977181939326413,0.01084004742145821,69.0,0,random
29,mnist,FedVOI,28,0.44206545747601383,0.8605486796326927,0.9874714089702721,0.0768799699328056,0.01044481473319979,0.019803828500261723,0.07145661613581328,0.011166547137614256,79.64,0,random
30,mnist,FedVOI,29,0.43298492604735084,0.864141903838476,0.98788001689951,0.0760956701048671,0.010436369129278622,0.019486828713190605,0.07067761445494597,0.010964581472232829,79.64,0,random
31,mnist,FedVOI,30,0.42404318740904173,0.8667084925568928,0.9882815109664319,0.0748610205209146,0.010113635090266845,0.01671242991809155,0.06513382571299586,0.010360836828400487,70.36,0,random
32,mnist,FedVOI,31,0.41557661930315026,0.8689899047510409,0.9886795641624598,0.07408609442920559,0.009529452424627034,0.01643966068203697,0.06468179714898739,0.010573822131704009,70.38,0,random
33,mnist,FedVOI,32,0.40781971013618123,0.8717846346888725,0.9890415410647614,0.07334865290286385,0.009161752207325163,0.011074217660302775,0.05278581461496232,0.007359276423178379,53.18,0,random
34,mnist,FedVOI,33,0.4000188139344295,0.8746363999315576,0.9893331189318473,0.06919244710814301,0.009135195677193812,0.006568380606773354,0.040454800535999265,0.006649120097620773,70.36,0,random
35,mnist,FedVOI,34,0.3963239726475904,0.875548964809217,0.989408042891316,0.06434021110244294,0.008990100217950223,0.006402482087017184,0.03998464408241295,0.005844085524957299,47.589999999999996,0,random
36,mnist,FedVOI,35,0.39179708674002095,0.8763474590771688,0.9895419160663601,0.06498574180221729,0.008983079403767373,0.007414429614727026,0.04301939519675042,0.006595508564569003,65.87,0,random
