1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC,Kl,JS,EMD,round_time,highResourceClientNum,select_mode
79,Cifar100,FedAvg,77,4.3762102100922275,0.13140726933830382,0.7710786625158496,0.06046690669058113,0.18814173807931192,0.3360432738920287,0.29920986136917355,0.006513067601109652,23.76,2,random
80,Cifar100,FedAvg,78,4.28734696258334,0.13000931966449208,0.7772061749153973,0.06573313516150334,0.1782860708405565,0.3261059770424616,0.295344028550318,0.006666355276601955,25.6,0,random
81,Cifar100,FedAvg,79,3.95304910255167,0.14192517640793503,0.7830888445967931,0.07373562726744985,0.2040447888747842,0.3633729276237111,0.30761859834305877,0.0070364145658263315,36.41,2,random
82,Cifar100,FedAvg,80,3.9625960265012936,0.14512048994807616,0.7836249563579477,0.07209078656005034,0.18887262743696753,0.3977732868273949,0.3280690485135239,0.007176282284467079,26.59,1,random
83,Cifar100,FedAvg,81,3.747367701275332,0.15217680734922115,0.7932889386541608,0.07733477496556583,0.16509489886971573,0.31289351804192544,0.2885636945369785,0.006205755790050706,26.69,1,random
84,Cifar100,FedAvg,82,3.5329696777711814,0.14911463187325255,0.8041634601637928,0.11173875548031728,0.11928974704829357,2.2481517376658147,0.7103901159425331,0.017400000000000002,25.6,3,random
85,Cifar100,FedAvg,83,3.8646581001881652,0.12634802289974703,0.7953779672265889,0.06533254591531533,0.11775099511809228,0.768175836709475,0.43158746836630146,0.009701165222587392,30.09,2,random
86,Cifar100,FedAvg,84,4.191692607179167,0.1352017041672214,0.7742138604868563,0.09489874909766305,0.16728257438007754,0.6540602255653035,0.4125966853633499,0.009583577052868391,36.41,3,random
87,Cifar100,FedAvg,85,3.5965288567388245,0.16036479829583278,0.7991812491313205,0.07348800361660567,0.17237746765772893,0.21715207687020113,0.23738647451577277,0.005513542777458781,23.75,1,random
88,Cifar100,FedAvg,86,4.214868241798058,0.13946212222074292,0.7748650665269748,0.06645986757831081,0.19173120166856478,0.3983635323881927,0.3197742984257011,0.007233227022325312,26.16,1,random
89,Cifar100,FedAvg,87,3.5625148281331613,0.14844894155238983,0.8015882453674023,0.1061752428238148,0.1576229725277024,2.0428609237536968,0.6848768812410673,0.016558592132505177,28.52,2,random
90,Cifar100,FedAvg,88,4.018925393417641,0.1414591931833311,0.7802978975498837,0.08537439285031997,0.16935480396278663,0.6420530559913065,0.4092433387930084,0.009044743656136715,24.17,1,random
91,Cifar100,FedAvg,89,3.8783121739614455,0.1545067234722407,0.7816934733055706,0.07063943965710305,0.1902717878375086,0.35385796952077087,0.29929101248265216,0.0067954674220963174,26.16,1,random
